Id,index1,cluster,text
http://time.com/5201653/russia-rogue-britain-skripal-tom-tugendhat/,403,326,on monday british prime minister theresa may confirmed what many already suspected a russianmade nerve agent was used to try to kill sergei skripal and his daughter yulia in salisbury england given the nature of the weapon may concluded either the russian government sanctioned the attack or it has lost control of its stock of this extraordinarily lethal substance moscow is still refusing to provide a straight answer a similar question was asked years ago following the discovery that the volatile radioactive substance polonium was used to murder another russian alexander litvinenko in london british forensic scientists were ultimately able to determine which russian reactor the polonium had come from the thengovernments reluctance to pursue the matter forcefully arose from a hope that relations with russia might be repaired this was forlorn and with the benefit of hindsight now looks naïve in moscow british inaction was read as acquiescence to an extraordinary and unprecedented violation of our own and international law two years later russia invaded its southern neighbour georgia again counting on western passivity that calculation proved correct since then russia has annexed crimea shot down a malaysian airlines flight killing everyone on board invaded ukraine and kidnapped an estonian official then in the kremlin intervened in syria to prop up the countrys beleaguered dictator bashar assad the wests shameful failure to take action following assads use of nerve agents to murder children in their homes was also noted in moscow that pattern action denial normalization continuation has led to the appalling case of the skripals the very existence let alone the use of the nerve agent used to try to kill them is a breach of the chemical weapons convention to which russia is a signatory if the playground nearby had been in use this would unquestionably have seen british children injured or even killed the attack is not just on the intended victims but on the british people as shocking as the salisbury incident is and as revealing as it is of russias growing disdain for international laws it is signed up to it is only half the story at the same time as employing covert violence russia has been actively trying to corrupt us the extent of russian meddling in the presidential election in the united states and attempted interference in the french elections is gradually becoming clear in the meantime the russian government its propaganda outlet russia today and an army of online trolls deliberately spread what has been dubbed fake news but is really information warfare lies designed to confuse and hide the truth this exploits the basis of democracy and our greatest strengthfree speechto spread doubt the russian governments aim in doing so is not to convince people that its version of events is correct it is to bewilder and befuddlebombarding people with conflicting theories in order to divide opinion and ultimately create a climate of apathyso that collectively we acquiesce to whatever russia does next mays decision to seek an urgent meeting of the un security council and to expel russian diplomats all of whom are apparently undeclared intelligence officers has also left plenty of room to take further measures in due course we should use this opportunity now to speak the truth by identifying where president vladimir putin his family and henchmen have hidden the wealth they have stolen from the russian people we can show them for what they arethe people who have betrayed their country in the united kingdom a sense that we depend too much on russian energy and money has also encouraged inertia for too long this is wrong and our government must urgently review all the facets of our relationship with moscow russias economy is failing and its global standing is waning we must be strong in resisting the violent outpourings of a crumbling regime the evidence makes it increasingly clear that russia is an aggressive rogue state contact us at 
https://www.rt.com/uk/423871-may-cabinet-meeting-syria/,404,327,british prime minister theresa may has summoned her cabinet to brief ministers this thursday on a fastmoving week amid the ratcheting up of tensions over syria mays spokesman confirmed that the meeting will focus on syria may will hold an unscheduled meeting of her cabinet on thursday which will involve senior ministers her spokesman told media while the agenda of the meeting has not been made public reports suggest may is going to seek approval for military action in syria sky news reported that may is expected to ask the ministers to greenlight the uks participation in an attack spearheaded by france and the us without consulting the parliament should the approval be granted the operation could be launched within hours immediately after the alleged chemical attack in syrias douma on saturday the uk as well as the us and their allies accused the syrian government of killing civilians with prohibited weapons with a factfinding mission of the organization for prohibition of chemical weapons opcw still on its way to the site may on wednesday doubled down on her assertion of the syrian governments culpability all the indications are that the syrian regime was responsible she said adding that the uk will be working with its allies to ensure that those who are responsible are held to account russia which has been lending support to the syrian governments campaign against jihadists is accused of being complicit earlier on tuesday the bbc reported that may was poised to bypass the parliament in order to get the uk involved in a military strike against the wartorn country citing wellplaced sources the broadcaster reported that may believes there is an urgent need for retaliation to what the west seeks to portray as damascus attack on civilians with banned chemical weapons moscow has repeatedly pushed back against the us warlike rhetoric and urged against carrying out an illegal military endeavor commenting on trumps threat to use missiles russian foreign ministry spokesperson maria zakharova suggested that the us is seeking to undermine the work of the opcw experts heading to douma by potentially destroying all the remaining evidence syria has refuted the allegations that it deployed chemical weapons in the rebelheld town the syrian military had liberated almost all of eastern ghouta and has recently sealed an agreement with jaysh alislam rebels for them to leave douma in return for them releasing hostages and war prisoners the russian military also said it found no confirmation of reports of a chemical attack upon speaking with locals and medical officials at doumas only hospital
http://www.dailymail.co.uk/news/article-5601407/Theresa-warned-against-joining-strike-against-Syria-MPs-say.html,405,328,theresa may is resisting a rush to bomb syria without seeing more evidence president bashar al assad is to blame for a barbaric chemical attack on civilians the prime minister told donald trump last night she backed an international response to the attack and would work with allies to find out what happened but the downing street account of the call with the us president said an attack should only go ahead of syrian culpability is confirmed a white house report of the call did not make the same point in an incendiary tweet today mr trump warned russia to get ready because american cruise missiles will be coming alarmed british mps were critical of mr trumps tone but advocates of striking back at assad over the gas attack said it proved the value of british involvement mrs may is under growing pressure to call a commons vote before joining any military alliance against syria in line with conventions established since the iraq war mailonline understands mps have not yet received calls from whips to find out if they could return to westminster before mondays next scheduled sitting theresa may was last night warned not to press ahead with a strike on bashar al assads troops without a commons vote mps said it would be a huge mistake for the pm to bow to pressure from the us and intervene in the syrian conflict without their backing the pm held talks with emmanuel macron and donald trump on the phone yesterday amid growing speculation that a western coalition is being put together to strike back at assad for the chemical attack in an incendiary tweet today mr trump warned russia to get ready because cruise missiles will be coming mrs may mr trump and french president emmanuel macron agreed yesterday that there would be a retaliation to the attack that has provoked international fury and condemnation the us president promised a forceful response to the douma attack and has spoke about options for military intervention he has appeared to move forward with plans to hit syrian regime forces moving resources towards the middle east and putting pressure on britain to join possible action in his tweet today mr trump said russia vows to shoot down any and all missiles fired at syria get ready russia because they will be coming nice and new and smart you shouldnt be partners with a gas killing animal who kills his people and enjoys it tory mp johnny mercer replied this is the reason why we must build influence and yes lead coalitions to make a calm but very robust stand for what we believe in whilst tempering unhelpful rhetoric so we dont repeat the mistakes of the past there is a balance and therein lies britains role in this michael fabricant said it is not diplomatic but the final sentence is certainly true tory mp johnny mercer replied this is the reason why we must build influence and yes lead coalition x michael fabricant said it is not diplomatic but the final sentence is certainly true however mrs may indicated she needed proof the syrian dictator was behind the attack before ordering a strike does may need to call a commons vote on striking syria theresa may was constitutionally entitled to order british forces into action in syria without a commons vote the prime minister has the power to deploy troops under the royal prerogative there are no hard and fast rules obliging the government to involve rankandfile mps in the decision but a vote on prolonged deployment of uk forces would be almost impossible to avoid commons divisions have been held on almost all military action by british forces since the iraq war in establishing what many see as a firm convention advertisement ad she said the attack was another example of the assad regimes brutality but added the caveat if confirmed she said president assad and russia would be held to account if they are found to be responsible for the attack which left at least people including children dead mps have approved air strikes on islamic state in syria but not on russianbacked regime forces in the commons voted against bombing assad over chemical weapon strikes by a majority of a repeat of the defeat in the commons lobby would be humiliating for mrs may but she may be advised it is politically impossible to ignore the vote either since the iraq war a precedent has been set that all military action abroad is first approved by parliament but it has not always been followed if they are not recalled early mps are due to be back in westminster following the easter recess on monday afternoon despite many mps and ministers backing the pm to act without a vote others warned doing so could trigger a row mrs may indicated she needed proof the syrian dictator was behind the attack before ordering a strike she said the attack was another example of the assad regimes brutality but added the caveat if confirmed britain has a variety of military options it could bring to any action against president assads regime in syria but it appears mrs may might be resigned to taking responsibility along with her cabinet rather than waiting for mps to return from the easter recess exarmy chief says attack on syria must be at scale general sir richard barrons commander joint forces command from april until april today warned any strikes on syria needed to be at scale with allies and if necessary repeated until conditions change he told bbc radio s today programme well i think the likely outcome is that action will be taken because it must be taken i hope but i cant be sure of course that this extends beyond the tokenism of previous attempts which have been an act of event management and limited by scale and by time asked if any joint action could take out syrias chemical weapons capability general sir richard said the capability exists given enough time and effort to identify where the chemical weapons stocks are and the delivery means which are mostly aircraft and then over time to begin to strike at them from range and that i guess is whats under consideration and youre not going to do that completely but you are going to make a difference over time asked if this could be done in a way that would avoid hitting russian aircraft in syrian air bases he replied in terms of the technology of precision targeting yes that can be done but the chances of if you like collateral damage are very high a former head of the army said diplomatic efforts must continue alongside any action over the suspected chemical weapon attack in syria its got to be within the overall context of a bigger diplomatic effort to get the parties around the table to end the syria civil war lord dannatt told itvs good morning britain a strike on its own would just be a strike and potentially nothing else advertisement ad as decisions on deploying armed forces come under a royal perogative she does not technically have to seek parliaments permission before ordering airstrikes while there is a precedent to gain the support of the fellow mps before taking such drastic action the move spectacularly backfired on david cameron in it comes as the daily telegraph reports boris johnson is among those influential mps to believe mrs may can act without her mps to support the backing of trump and macron in attacking assads forces commons defence committee chairman julian lewis who did not back action against assad in told mailonline when we are contemplating military intervention in other peoples conflicts parliament ought to be consulted and his fellow tory mp john baron said any substantial military commitment should be approved by parliament former lib dem leader tim farron said there is a strong case for military action in syria we cannot continue to shrug our shoulders as assad commits despicable crimes against the innocent but theresa may would be making a huge mistake if she decides to follow donald trump and commit our country to action without consulting our sovereign parliament first labour mp chris bryant who sits on the commons foreign affairs committee said it would be bizarre to go ahead with strikes without mps backing especially since the last two times we looked at this it proved to be highly contentious across all parties kay hutchison us permanent representative to nato told sky news yesterday that assad ally russia should do something to stop this kind of genocide though mr trump said on monday that major decisions would be made in the following to hours mr macron said yesterday that france would take the coming days to decide with the us and britain how to respond other mps said there did not need to be a vote for what would be a limited oneoff strike in response to a chemical attack despite many mps and ministers backing the pm to act without a vote others warned doing so could trigger a row but it appears mrs may might be resigned to taking responsibility along with her cabinet rather than waiting for mps to return from the easter recess former aid minister priti patel said inaction has become a stain on our collective humanity we have reached the moment when the world must see justice done tory mp tom tugendhat who chairs the foreign affairs committee said that un and geneva protocols gave the government the authority to act without a vote aid minister penny mordaunt said discussions were ongoing over a possible military response by britain and its allies that would prevent repeats yesterday the mail revealed military chiefs had been instructed to draw up options for a uk strike on assads forces the pm chaired a national security council meeting attended by the head of the military air chief marshal sir stuart peach during which the syria crisis was discussed however no decision has yet been made on what the british response should be the international chemical weapons watchdog said its team was preparing to send a team on a factfinding mission to douma on the outskirts of damascus meanwhile mikhail gorbachev expressed great concern over the mounting tensions in syria the exsoviet president warned russia and the us were on the verge of a confrontation it came as russia vetoed a united nations resolution to create an expert body to determine responsibility for the syria chemical weapons attacks
http://www.bbc.co.uk/news/business-43421431,406,329,conservative mp stephen crabb asked is she aware that britain has recently started to receive shipments of liquefied natural gas and does she agree that britain should not provide a market for russian gas if we need to bring in extra lng imports we have allies such as qatar malaysia and australia who are more than willing to sell it to us
https://sputniknews.com/europe/201803261062907899-germany-russian-diplomats-expel/,407,330,read more fourteen countries to expel russian diplomats in solidarity with uk tusk the report comes in wake of the same days announcement of the summoning of russian envoys to lithuanias latvia and estonia to the ministries of foreign affairs of the respective nations reacting to the expulsion of russian diplomats russian foreign ministry spokeswoman maria zakharova characterized the move as the loyal lip service to the uk and accused london of imposing on europeans a decline in relations with russia read more uk defense secretary claims arrest warrant issued for doubtful russian capital skripal who also worked for uk intelligence and his daughter have been in hospital in a critical condition since march and are being treated for exposure to what the uk experts believe to be the a nerve agent the uk side claimed it was a novichoktype nerve agent which was developed in the soviet union read more missing hours skripals cellphones reportedly turned off on day of attack skripal and his daughter are being treated for exposure to what the uk experts believe to be the a nerve agent allegedly similar to novichok uk prime minister theresa may has accused russia of orchestrating an attack on the former intelligence officer and expelled russian diplomats as a punitive measure
https://www.independent.co.uk/news/world/europe/russia-diplomat-expel-latest-europe-germany-poland-lithuania-us-eu-embassy-salisbury-poisoning-nerve-a8274506.html,410,332,for free real time breaking news alerts sent straight to your inbox sign up to our breaking news emails sign up to our free breaking news emails please enter a valid email address please enter a valid email address sign up i would like to be emailed about offers events and updates from the independent read our privacy notice thanks for signing up to the breaking news email verifyerrors message verifyerrors verifyerrors something went wrong please try again later verifyerrors more than a dozen western nations have announced they are to expel russian diplomats in solidarity with britain over the poisoning of a former russian spy the group of european states were joined by the us and canada in ordering the removal of russian embassy and intelligence staff russia has vowed to respond with expulsions of its own including at least staff from us diplomatic missions in russia ria news agency quoted russian senator vladimir dzhabarov as saying recommended trump expels russian diplomats from us in response to spy poisoning an unnamed foreign ministry source was quoted as saying the response will be symmetrical we will work on it in the coming days and will respond to every country in turn theresa may said russia had spectacularly failed in efforts to divide britains allies following the nerve agent attack countries join uk expelling russian diplomats over spy poisoning show all countries join uk expelling russian diplomats over spy poisoning countries join uk expelling russian diplomats over spy poisoning united states donald trump has expelled russian diplomats from the us and closed the consulate in response to the sergei skripal spy poisoning afpgetty countries join uk expelling russian diplomats over spy poisoning great britain prime minister theresa may confirmed britain would be expelling russian diplomats afpgetty countries join uk expelling russian diplomats over spy poisoning ukraine ukrainian president petro poroshenko has expelled russian diplomats getty countries join uk expelling russian diplomats over spy poisoning germany germanys chancellor angela merkel has expelled russian diplomats afpgetty countries join uk expelling russian diplomats over spy poisoning france frances president emmanuel macron has also expelled russian diplomats reuters countries join uk expelling russian diplomats over spy poisoning poland polands president andrzej duda has expelled russian diplomats afpgetty countries join uk expelling russian diplomats over spy poisoning lithuania president of lithuania dalia grybauskaite has expelled russian diplomats getty countries join uk expelling russian diplomats over spy poisoning czech republic czech republic president milos zeman has also expelled russian diplomats afp countries join uk expelling russian diplomats over spy poisoning netherlands netherlands prime minister mark rutte has expelled russian diplomats afpgetty countries join uk expelling russian diplomats over spy poisoning latvia prime minister of latvia maris kucinskis has expelled russian diplomat getty countries join uk expelling russian diplomats over spy poisoning estonia estonias prime minister juri ratas has expelled russian diplomat afpgetty countries join uk expelling russian diplomats over spy poisoning croatia croatia president kolinda grabarkitarovic has expelled russian diplomat afpgetty countries join uk expelling russian diplomats over spy poisoning italy italian president sergio mattarella has expelled russian diplomats getty countries join uk expelling russian diplomats over spy poisoning canada canadian prime minister justin trudeau has expelled russian diplomats getty countries join uk expelling russian diplomats over spy poisoning finland finlands president sauli niinisto has expelled russian diplomat reuters countries join uk expelling russian diplomats over spy poisoning denmark danish prime minister lars lokke rasmussen has expelled russian diplomats afpgetty countries join uk expelling russian diplomats over spy poisoning romania romanias president klaus werner iohannis has expelled russian diplomat afpgetty countries join uk expelling russian diplomats over spy poisoning norway norwegian prime minister erna solberg has expelled russian diplomat reuters countries join uk expelling russian diplomats over spy poisoning spain spanish prime minister mariano rajoy has expelled russian diplomats getty countries join uk expelling russian diplomats over spy poisoning sweden swedens prime minister stefan lofven has expelled russian diplomat afpgetty countries join uk expelling russian diplomats over spy poisoning albania albanian president ilir meta has expelled russian diplomats afpgetty countries join uk expelling russian diplomats over spy poisoning australia australian prime minister malcolm turnbull has expelled russian diplomats getty countries join uk expelling russian diplomats over spy poisoning macedonia macedonia president gjorge ivanov has expelled russian diplomat afpgetty countries join uk expelling russian diplomats over spy poisoning hungary president of hungary janos ader has expelled russian diplomat afpgetty here is the full list of countries participating in the expulsion estonia tallinn is expelling one diplomat poland warsaw will expel four russian diplomats polish foreign minister jacek czaputowicz told a news conference that the diplomats were to leave the country by april showing solidarity with britain and other countries is the most important thing czaputowicz said there are diplomatic costs to that but they are worth it lithuania three russian intelligence officers operating under diplomatic cover will be expelled along with sanctions for others a further will be banned from entering the country latvia latvia said it would expel one russian diplomat romania romania will expel one russian diplomat in solidarity with britain and in accordance with provisions of the vienna convention the foreign affairs ministry has notified the embassy of the russian federation in bucharest that a diplomat will be declared persona non grata and is obliged to leave romanian territory the foreign ministry said netherlands the netherlands will expel two russian diplomats the diplomats who work as intelligence officers at the russian embassy in the hague will have to leave the country within two weeks the government said denmark denmark is expelling two diplomats italy two russian diplomats must leave italy within a week spain madrid has also expelled two diplomats norway the counrtys ministry of foreign affairs said it would expel one russian diplomat germany germany has expelled four russian diplomats the foreign ministry said after the poisoning attack in salisbury russia is still not cooperating with the investigation france france will expel four russian diplomats in solidarity with our british partners we have today notified the russian authorities of our decision to expel four russian personnel with diplomatic status from french territory within one week foreign minister jeanyves le drian said czech republic the czech republic said it is removing three staffers from the russian embassy andrej babis calls the measure an expression of solidarity with britain finland finland will expel one russian diplomat croatia croatias prime minister says he will expel one russian diplomat sweden one russian diplomat will be kicked out of sweden in response to the poisoning ukraine kiev is expelling russian diplomats albania two diplomats have been told to leave by albania hungary one diplomat was ordered out by the government in budapest uk britain expelled russian diplomats and their families last week non european states taking part us the white house says russian diplomats will be expelled as well as the closure of the russian consulate in seattle which will make the united states safer it said canada canada says it is expelling four russian diplomats foreign minister chrystia freeland says the nerve agent attack carried out on the soil of canadas close ally is despicable and potentially endangered the lives of hundreds of people three applications by the russian government for additional diplomatic staff will now be denied
http://www.dailymail.co.uk/news/article-5557625/Russia-protecting-identity-Yulia-Skripals-mystery-boyfriend.html,411,333,russia appears to be protecting the identity of yulia skripals strange fiancé who has suspected links to moscows secret services his name is understood to be known to several major moscow newspapers but has not appeared publicly nor has he spoken about her fate the identity of his mother has not been revealed she is reported to have highlevel connections to the siloviki vladimir putins secret services and allegedly strongly objected to her sons relationship with the daughter of a traitor a high court judge in london made clear last week that the russian man yulia was intending to marry had made no attempt to get in touch with the hospital where she is in a coma fighting for her life after she and her father were poisoned with nerve agent novichok the name of yulias fiance is understood to be known to several major moscow newspapers but has not appeared publicly nor has he spoken about her fate pictured yulia skripal sergei skripals niece viktoria skripal pictured said in a bbc russia interview this week that her theory is that the attack was over a domestic issue and that it was aimed specifically at yulia not at her father russia appears to be protecting the identity of yulia skripals strange fiancé who has suspected links to moscows secret services pictured yulia and her father sergei it comes as sergei skripals niece renewed her extraordinary claims that the nerve agent attack in salisbury was primarily aimed at yulia over her intended marriage her fiancé also failed to collect her beloved dog nuar which she put into kennels in podolsk near moscow before her fateful trip to salisbury when she was poisoned according to one newspaper the black mongrel this week went missing from the kennels according to a skripal family member earlier it was reported kennel had a debt accumulating at a day and staff do not know what to do with him reported moskovsky komsomolets her fiancé also failed to collect her beloved dog nuar pictured which she put into kennels in podolsk near moscow before her fateful trip to salisbury when she was poisoned according to one newspaper yulias improvised office in her bedroom with sitting on the stool a pet cat after yulias poisoning her fiance is said to have told his friends everything is okay left the flat where yulias fiance is believed to live in moscow right yulia skripals last known address in the city the newspaper labelled him as her strange boyfriend pointing out that prior to her trip to britain yulia had been glowing with happiness about her impending marriage to the yearold the paper named him as stanislav but made clear this was not his real identity it is unclear why his real name was not used but he and his family are said to be close to the russian secret services the report said the couple had begun a renovation of her flat which included a babys room because they intended to start a family but the report questioned her boyfriends commitment after yulias poisoning he allegedly told his friends everything is okay he prefers not to discuss the situation and limits his communication said the newspaper which asked why didnt stanislav take care of nuars destiny after the tragedy around yulia he went into the shadows and stopped getting in touch yulia left was planning to take her intended husband on a trip to britain to meet her father sergei right retired colonel sergei skripal is pictured during a hearing at the moscow district court in sergei skripals niece viktoria skripal said in a bbc russia interview this week that her theory is that the attack was over a domestic issue and that it was aimed specifically at yulia not at her father earlier she had confirmed yulia had strained relations with her fiancés mother at least this was how she told us she said the mother didnt accept her she didnt understand the mother thought that if yulia was the daughter of the traitor then yulia herself will betray this was the mothers prime argument against yulia she also said the prognosis for the former russian double agent and his daughter really isnt good she told the bbc out of per cent i have maybe per cent of hope whatever it was has given them a very small chance of survival in an interview with komsomolskaya pravda she described the mother as high ranked in the russian security services i dont know where exactly i dont know where she is from and where she lives pictured victoria skripal niece of sergey skripal with her family she appears to work for an unnamed company involved in researching security and control systems this business where her son also works is closely linked to the security services reported moskovsky komsomolets the newspaper also stated those who knew the couple believe that yulia was too naive in making rosy plans about their life together a secret friend of her fiancé was quoted saying he didnt want the wedding he preferred free relations yulias husbandtobe was also painted as exploiting the sale of the skripals family flat in moscow to get money to buy himself a new car during the deal he was dreaming out loud about buying himself a new jeep said the report the young man had been using an old land rover of his father after the sale the pair bought a ford kuga suv which he has been seen driving despite this yulia was planning to take her intended husband on a trip to britain to meet her father of course she was dreaming about her father being present at her wedding said the newspaper citing friends of the couple and he would have wanted to come yulias husbandtobe has also been painted as exploiting the sale of the skripals family flat in moscow to get money to buy himself a new car pictured the skripals but this was impossible and yulia was hoping to introduce her husband in england later before she left for london she had a oneandahalfminute call with her boyfriend before her plane took off this was believed to be the last time they spoke the couple had been living together at his moscow flat while hers was being renovated viktorias yearold daughter ekaterina posted this notice that yulias dog had gone missing black mongrel named nuar in early march it was taken to a shelter in moscow region according to the latest data it was in a prepaid shelter in podolsk but now the dog is missing it is important to have any information about the whereabouts of this dog the dog must be found today or its destiny will be very sad
https://sputniknews.com/business/201803211062747871-nord-stream-2-us-sanctions/,412,334,read more eugal pipeline to transport gas from nord stream at maximum capacity in at the state department we have spent a lot of time speaking with our partners and allies overseas to explain to them the ramifications of caatsa the countering americas adversaries through sanctions act and how an individual or a company or a country can run afoul against caatsa and fall into sanctions we dont tend to comment on sanctions actions but weve been clear that firm steps against russian energy export pipeline sector could if they engage in that kind of business they could expose themselves to sanctions under caatsa she added the remarks came almost a week after a bipartisan group of us senators sent a letter to us treasury secretary steven mnuchin urging him to block the construction of nord stream the senators asked mnuchin to use executive branch powers including a provision in caatsa to identify and sanction us and foreign entities supporting or expanding russian energy giant gazproms nearmonopolist role in providing energy to us allies read more us senators trump adm members stated opposition to nord stream iris fellow last year russian prime minister dmitry medvedev said that the us aimed to bury nord stream to promote its own suppliers and that the project shouldnt be politicized the most pragmatic is the position of the united states which wants to bury this project with all sorts of legal decisions instruments sanctions having an ambiguous impact on the european union he said approved in the summer of treasury cited the caatsa law last week while announcing new sanctions on russian individuals and five russian entities read more polish foreign ministry to advise germany against nord stream after salisbury caatsas approval was followed by german foreign minister sigmar gabriel who said that berlin regards new us sanctions against russia as unacceptable and contradictory to german interests
https://sputniknews.com/analysis/201803241062866391-skripal-case-bridges-eu/,413,335,yes i think theres no belief in this ive talked to people in washington and theres serious doubts that this thing is merely a ploy by the brits to bring the eu closer particularly with brexit the uk departing and the conditions which will be very harmful for the city of london and i think that the brits are using this as a way of building bridges back to the eu but i dont think it cuts much weight in this i think its a desperate ploy by the brits to find a way of rebuilding bridges to the eu sputnik after president putin regained his presidency the president of the european commission jeanclaude juncker actually sent a congratulatory note to president putin that was received with indifference by the united kingdom administration how likely is it then the eu will toughen its rhetoric with moscow for the sake of theresa may i would have though the eu is trying to strengthen these relations at the moment they are having tough times with relations with america with the trade embargoes that are currently going on so it is interesting times for the eu isnt it james petras yes especially since trump called putin and congratulated him as did the conservative government in spain mr rajoy and i think the rest of the eu pretty much followed in its tracks so i think the putin victory is an indication that the campaign to undermine president putin was a complete flop and i think the brits were counting on the propaganda campaign against putin to result in some kind of a decline in popularity of president putin and that didnt happen and the realists in the eu and washington particularly in the trump administration see that the fake poisoning issue as a straw man that they are not willing to make into a worldwide confrontation sputnik whats the take from the us what are the papers saying about it what are the commentators are saying about this particular poisoning in the uk and this current indifference and the relationship now thats being created between the uk and moscow
https://www.npr.org/sections/thetwo-way/2018/03/26/596966272/us-expels-dozens-of-russian-diplomats-closes-consulate-in-seattle,414,256,us expels russian officials closes consulate in seattle enlarge this image toggle caption pablo martinez monsivaisap pablo martinez monsivaisap updated pm et president trump ordered the expulsion of russian officials from the united states and ordered the closure of the russian consulate in seattle the white house announced monday the move follows the poisoning of former russian spy sergei skripal and his daughter yulia in the english city of salisbury on march the trump administration is calling all of the russians spies working under the cover of diplomatic roles they and their families are being given seven days to leave the us of the officers being expelled are members of the russian embassy and are officers from russias mission to the united nations in new york the consulate in seattle is being shuttered because of its proximity to a us submarine base and boeings operations there a senior administration official said the consulate must close by april the united states takes this action in conjunction with our nato allies and partners around the world in response with russias use of a military grade chemical weapon on the soil of the united kingdom the latest in its ongoing pattern of destabilizing activities around the world the official said todays actions make the united states safer by reducing russias ability to spy on americans and to conduct covert operations that threaten americas national security the official continued with these steps the united states and our allies and partners make clear to russia that its actions have consequences russias ambassador to the united states anatoly antonov called the us decision to expel russian diplomats wrongful and said it was harming already weak usrussian ties reuters reported citing the ria news agency ria also quoted a member of the upper house of the russian parliament as saying that russia would expel at least staff from us diplomatic missions in the country reuters reports the expulsions come amid internal conflict at the white house and state department on how to handle russia last week trump congratulated vladimir putin on his reelection as president and did not bring up russian interference in the us presidential campaign nor russias hacking of the us power grid but trump is also bringing in john bolton a russia hawk as his national security adviser the us has also instituted more sanctions against russia at least countries made the same move on monday the associated press reported germany france canada ukraine the czech republic the netherlands estonia italy poland lithuania hungary macedonia and australia among others all announced that they would be asking russian diplomats to leave the german foreign ministry said in a statement that the expulsion of four diplomats is a strong signal of solidarity with great britain and signals the resolve of the germany government not to leave attacks against our closest partners and allies unanswered the ap reports britain insists it has proof that russia was behind the nervegas poisoning of the skripals who remain in critical condition a police officer who assisted them has been released from the hospital traces of the sovietera nerve agent called novichok were found in a pub and an italian restaurant that the skripals visited possibly exposing hundreds of people british prime minister theresa may said in a statement we welcome todays actions by our allies which clearly demonstrate that we all stand shoulder to shoulder in sending the strongest signal to russia that it cannot continue to flout international law may said it was the largest mass expulsion of russian diplomats in history nprs joanna kakissis contributed to this report
https://www.nytimes.com/2018/03/29/world/europe/russia-expels-diplomats.html,415,336,moscow russia on thursday escalated a confrontation with europe and the united states over the poisoning of a former russian spy in britain saying it would expel american diplomats and an unspecified number of envoys from other countries to retaliate for a mass expulsion of russian diplomats working in the west and beyond that was ordered this week furious at what it described as an antirussian campaign orchestrated by washington and london the kremlin exceeded an equivalent response to the united states and ordered the closing of the american consulate in st petersburg russias secondlargest city the consulate is bigger and far more important to relations than the russian consulate in seattle which the trump administration ordered closed on monday as part of its expulsion decree the crisis over the march poisoning of a former russian double agent and his daughter has driven tensions between the kremlin and the west to their highest pitch in decades and forced european countries like germany that are usually wary of clashing with moscow to choose sides britain contends that the poison used was a signature russian nerve agent created by sovietera scientists voicing alarm that the eastwest confrontation was spinning out of control the secretary general of the united nations antónio guterres said that the crisis recalled the cold war only without the controls and channels of communication established before the collapse of the soviet union to make sure things would not get out of control when tensions rise
http://www.bbc.com/news/uk-43643025,416,13,he told police he got some of the contents on himself while he was putting the bottle parts together ms sturgess applied some of the substance to her wrist before feeling unwell
